uf,municipality,ibge_code,operator,source_subtype,feedstock,consumption_class,consumer_type,porte,elec_capacity_kw,connection_date,lat,lon,sector,data_confidence,source_name,source_url,dup_group_size
MG,Presidente Olegário,3153400,(redacted),Biogás - RA,animal_manure_agro,Comercial,PF,Minigeracao,264.0,,,,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Presidente Olegário,3153400,AGROCERES PIC SUINOS SA,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,200.0,,-18.18,-46.38,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Presidente Olegário,3153400,NOVO POMAR PRODUTOS ALIMENTICIOS,Biogás - RA,animal_manure_agro,Comercial,PJ,Microgeracao,60.0,,-18.4,-46.4,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Raul Soares,3154002,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,200.0,,-20.13,-42.47,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Raul Soares,3154002,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.11,-42.48,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Rio Casca,3154903,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.08,-42.69,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Rio Casca,3154903,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-20.23,-42.56,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Sabará,3156700,CONSORCIO ENERGIA LIVRE,Biogás - RU,msw_landfill,Comercial,PJ,Minigeracao,4997.6,,-19.85,-43.85,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santa Cruz do Escalvado,3157401,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.3,-42.82,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santa Juliana,3157708,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-19.28,-47.51,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santa Juliana,3157708,(redacted),Biogás - Floresta,forestry_residues,Rural,PF,Microgeracao,75.0,,-19.31,-47.56,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santa Juliana,3157708,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-19.25,-47.56,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santa Vitória,3159803,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,500.0,,-18.98,-50.17,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santana do Manhuaçu,3158904,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.14,-41.91,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santana do Paraíso,3158953,CONSORCIO ORIGO ENERGIA SERRA DO CIPO,Biogás - RA,animal_manure_agro,Comercial,PJ,Minigeracao,1000.0,,-19.44,-42.51,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santana do Paraíso,3158953,CONSORCIO VALORGAS ENERGIA SUSTENTAVEL MG II,Biogás - RA,animal_manure_agro,Comercial,PJ,Minigeracao,800.0,,-19.44,-42.51,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santo Antônio do Aventureiro,3160009,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-21.7,-42.79,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santo Antônio do Grama,3160108,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-20.33,-42.58,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Santo Antônio do Grama,3160108,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,60.0,,-20.34,-42.62,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Serra do Salitre,3166808,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,96.0,,-19.27,-46.73,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Sete Lagoas,3167202,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,83.84,,-19.39,-44.23,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São Gonçalo do Sapucaí,3162005,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-21.87,-45.67,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,COOPERATIVA BRASILEIRA DE ACESSO,Biogás - RA,animal_manure_agro,Rural,PJ,Microgeracao,75.0,,-19.72,-44.57,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,COOPERATIVA BRASILEIRA DE ACESSO,Biogás - RA,animal_manure_agro,Rural,PJ,Microgeracao,75.0,,-19.78,-44.58,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - Floresta,forestry_residues,Rural,PF,Microgeracao,75.0,,-19.78,-44.58,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-19.78,-44.59,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-19.78,-44.58,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-19.77,-44.58,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-19.75,-44.54,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-19.75,-44.53,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-19.76,-44.56,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-19.74,-44.55,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Microgeracao,74.4,,-19.73,-44.57,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São José da Varginha,3163102,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,67.5,,-19.74,-44.55,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São João da Ponte,3162401,(redacted),Biogás - RU,msw_landfill,Rural,PF,Minigeracao,200.0,,-15.99,-43.69,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São João da Ponte,3162401,FORTALEZA STA TERESINHA AGRIC PEC S,Biogás - RU,msw_landfill,Rural,PJ,Minigeracao,200.0,,-16.0,-43.75,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,São Sebastião do Oeste,3164605,RADIL ALIMENTOS LTDA,Biogás - RA,animal_manure_agro,Industrial,PJ,Microgeracao,75.0,,-20.2,-45.03,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Teixeiras,3168507,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,192.0,,-20.6,-42.91,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Teixeiras,3168507,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,192.0,,-20.57,-42.86,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Três Corações,3169307,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-21.7,-45.16,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Três Corações,3169307,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,60.0,,-21.72,-45.16,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Uberaba,3170107,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,74.4,,-19.41,-48.38,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Uberaba,3170107,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,74.4,,-19.39,-48.37,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Uberlândia,3170206,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,128.0,,-18.92,-48.28,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Uberlândia,3170206,FRIGORIFICO LUCIANA LTDA,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,99.22,,-18.72,-48.38,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Uberlândia,3170206,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-18.84,-48.58,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Uberlândia,3170206,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-19.1,-48.81,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Uberlândia,3170206,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,74.4,,-18.85,-48.58,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Uberlândia,3170206,SEAP INVESTIMENTOS RURAIS LTDA,Biogás-AGR,agricultural_residues,Rural,PJ,Microgeracao,69.76,,-19.17,-48.49,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,144.0,,-20.33,-42.74,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,96.0,,-20.37,-42.73,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,96.0,,-20.36,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,96.0,,-20.35,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-20.36,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,2
MG,Urucânia,3170503,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-20.36,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,2
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.32,-42.75,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.36,-42.72,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-20.37,-42.73,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.36,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,3
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.36,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,3
MG,Urucânia,3170503,(redacted),Biogás - Floresta,forestry_residues,Rural,PF,Microgeracao,75.0,,-20.37,-42.72,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-20.32,-42.71,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,75.0,,-20.35,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.36,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,3
MG,Urucânia,3170503,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,75.0,,-20.35,-42.7,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Varjão de Minas,3170750,(redacted),Biogás - RU,msw_landfill,Rural,PF,Minigeracao,480.0,,-18.46,-45.94,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MG,Varjão de Minas,3170750,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,96.0,,-18.46,-45.94,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Caarapó,5002407,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,111.38,,-22.64,-54.71,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Campo Grande,5002704,COOP DE ELET RURAL DA GRANDE CAMPO GRANDE CERCAMPO,Biogás - RU,msw_landfill,Rural,PJ,Minigeracao,500.06,,-20.99,-54.51,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Campo Grande,5002704,JEROÁ SUINOCULTURA LTDA,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,260.0,,-20.64,-54.57,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Deodápolis,5003454,LUA CLARA AGROINDUSTRIAL E TRANSPORTE LTDA,Biogás - RU,msw_landfill,Industrial,PJ,Minigeracao,95.0,,-22.29,-54.13,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Dois Irmãos do Buriti,5003488,EMPRESA DE RADIODIFUSÃO FM TUIUIU LTDA,Biogás - RU,msw_landfill,Industrial,PJ,Minigeracao,190.0,,-22.34,-53.84,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Dourados,5003702,AGROCERES PIC SUINOS LTDA,Biogás - RU,msw_landfill,Rural,PJ,Microgeracao,75.0,,-22.44,-55.46,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Glória de Dourados,5004007,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,67.16,,-22.51,-54.16,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Itaporã,5004502,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,74.75,,-22.02,-54.78,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Itaporã,5004502,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,74.25,,-22.02,-54.8,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Ivinhema,5004700,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,112.5,,-22.34,-53.81,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Ivinhema,5004700,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,110.0,,-22.24,-53.87,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Ivinhema,5004700,(redacted),Biogás - RU,msw_landfill,Rural,PF,Microgeracao,73.26,,-22.36,-53.88,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Jateí,5005103,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,190.0,,-22.48,-54.31,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Jateí,5005103,(redacted),Biogás - RU,msw_landfill,Rural,PF,Minigeracao,110.0,,-22.54,-54.14,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Jateí,5005103,(redacted),Biogás - RU,msw_landfill,Rural,PF,Minigeracao,95.0,,-22.47,-54.27,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Jateí,5005103,(redacted),Biogás - Floresta,forestry_residues,Rural,PF,Microgeracao,74.0,,-22.48,-54.27,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Laguna Carapã,5005251,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,193.0,,-22.73,-55.13,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Rio Brilhante,5007208,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Microgeracao,74.25,,-21.84,-54.51,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Rio Brilhante,5007208,(redacted),Biogás - RU,msw_landfill,Comercial,PF,Microgeracao,61.8,,-20.46,-54.64,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Rio Negro,5007307,(redacted),Biogás - RU,msw_landfill,Rural,PF,Minigeracao,95.58,,-19.55,-54.96,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,Rio Negro,5007307,(redacted),Biogás - RU,msw_landfill,Rural,PF,Minigeracao,95.0,,-18.56,-53.12,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,São Gabriel do Oeste,5007695,PRODUZIR AGROPECUARIA LTDA,Biogás - RA,animal_manure_agro,Rural,PJ,Minigeracao,112.5,,-19.27,-54.5,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MS,São Gabriel do Oeste,5007695,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,95.0,,-19.28,-54.62,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Campo Verde,5102678,(redacted),Biogás-AGR,agricultural_residues,Rural,PF,Minigeracao,103.5,,-15.43,-55.26,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Ipiranga do Norte,5104526,(redacted),Biogás - RA,animal_manure_agro,Rural,PF,Minigeracao,1932.0,,-12.04,-56.05,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
MT,Ipiranga do Norte,5104526,(redacted),Biogás - RA,animal_manure_agro,Industrial,PF,Microgeracao,69.0,,-11.65,-56.06,electricity_gd,primary,ANEEL Geração Distribuída (Dados Abertos),https://dadosabertos.aneel.gov.br/dataset/relacao-de-empreendimentos-de-geracao-distribuida,1
